Symbol,Date,Open,High,Low,Close,Volume,Sector,Index
,,VTL.NS,VTL.NS,VTL.NS,VTL.NS,VTL.NS,,
VTL,2002-07-01,5.875999927520752,6.489333152770996,5.875999927520752,6.270666122436523,237510,,NSE
VTL,2002-07-02,6.47599983215332,6.826665878295898,6.355999946594238,6.657332897186279,363592,,NSE
VTL,2002-07-03,5.360000133514404,7.017333030700684,5.360000133514404,6.746665954589844,314782,,NSE
VTL,2002-07-04,6.577332973480225,7.599999904632568,6.577332973480225,7.169332981109619,818722,,NSE
VTL,2002-07-05,7.457333087921143,7.466666221618652,7.022665977478027,7.150666236877441,285045,,NSE
VTL,2002-07-08,6.942666053771973,7.546666145324707,6.942666053771973,7.377333164215088,438180,,NSE
VTL,2002-07-09,7.377333164215088,7.377333164215088,6.790666103363037,6.964000225067139,185092,,NSE
VTL,2002-07-10,7.066666126251221,7.066666126251221,6.697332859039307,6.763999938964844,105000,,NSE
VTL,2002-07-11,6.843999862670898,6.843999862670898,6.236000061035156,6.6306657791137695,991350,,NSE
VTL,2002-07-12,6.800000190734863,7.466666221618652,6.746665954589844,7.3333330154418945,886582,,NSE
VTL,2002-07-15,7.377333164215088,7.613333225250244,6.817333221435547,6.880000114440918,813210,,NSE
VTL,2002-07-16,6.8893327713012695,7.004000186920166,6.276000022888184,6.363999843597412,689362,,NSE
VTL,2002-07-17,6.400000095367432,6.466666221618652,6.156000137329102,6.306665897369385,195660,,NSE
VTL,2002-07-18,6.422666072845459,6.826665878295898,6.4039998054504395,6.657332897186279,151740,,NSE
VTL,2002-07-19,6.666666030883789,6.786665916442871,6.422666072845459,6.489333152770996,123600,,NSE
VTL,2002-07-22,6.529333114624023,6.644000053405762,6.3293328285217285,6.556000232696533,155827,,NSE
VTL,2002-07-23,6.995999813079834,6.995999813079834,6.230666160583496,6.556000232696533,192450,,NSE
VTL,2002-07-24,6.622665882110596,6.622665882110596,6.400000095367432,6.493332862854004,133627,,NSE
VTL,2002-07-25,6.666666030883789,6.666666030883789,6.409333229064941,6.480000019073486,68265,,NSE
VTL,2002-07-26,6.360000133514404,6.382666110992432,6.266665935516357,6.355999946594238,91185,,NSE
VTL,2002-07-29,6.564000129699707,6.564000129699707,5.453332901000977,5.8306660652160645,148762,,NSE
VTL,2002-07-30,6.0706658363342285,6.137332916259766,5.706665992736816,5.800000190734863,70815,,NSE
VTL,2002-07-31,5.515999794006348,5.866665840148926,5.5106658935546875,5.75066614151001,73470,,NSE
VTL,2002-08-01,5.929333209991455,6.186666011810303,5.430665969848633,5.6493330001831055,138525,,NSE
VTL,2002-08-02,6.044000148773193,6.044000148773193,5.443999767303467,5.489333152770996,42615,,NSE
VTL,2002-08-05,6.0,6.0,5.626666069030762,5.835999965667725,51892,,NSE
VTL,2002-08-06,6.2133331298828125,6.2133331298828125,5.716000080108643,5.782666206359863,20242,,NSE
VTL,2002-08-07,5.8306660652160645,6.097332954406738,5.8306660652160645,5.8933329582214355,31687,,NSE
VTL,2002-08-08,6.039999961853027,6.044000148773193,5.693333148956299,5.697332859039307,35670,,NSE
VTL,2002-08-09,5.5106658935546875,5.760000228881836,5.5106658935546875,5.590665817260742,33195,,NSE
VTL,2002-08-12,5.6493330001831055,5.866665840148926,5.6493330001831055,5.796000003814697,25410,,NSE
VTL,2002-08-13,5.706665992736816,5.71999979019165,5.480000019073486,5.613333225250244,38115,,NSE
VTL,2002-08-14,5.5106658935546875,5.716000080108643,5.5106658935546875,5.569333076477051,9937,,NSE
VTL,2002-08-15,5.569333076477051,5.569333076477051,5.569333076477051,5.569333076477051,0,,NSE
VTL,2002-08-16,5.742665767669678,5.742665767669678,5.5106658935546875,5.609333038330078,12007,,NSE
VTL,2002-08-19,5.599999904632568,5.599999904632568,5.342666149139404,5.3866658210754395,19957,,NSE
VTL,2002-08-20,5.577332973480225,5.577332973480225,5.382666110992432,5.493332862854004,24720,,NSE
VTL,2002-08-21,5.377333164215088,5.422666072845459,5.369332790374756,5.3866658210754395,13680,,NSE
VTL,2002-08-22,5.169332981109619,5.377333164215088,5.169332981109619,5.21733283996582,8917,,NSE
VTL,2002-08-23,5.777332782745361,5.777332782745361,5.199999809265137,5.22666597366333,12367,,NSE
VTL,2002-08-26,4.920000076293945,5.230666160583496,4.8893327713012695,5.102665901184082,34867,,NSE
VTL,2002-08-27,5.239999771118164,5.239999771118164,4.977333068847656,5.030665874481201,4852,,NSE
VTL,2002-08-28,4.880000114440918,4.977333068847656,4.866665840148926,4.870666027069092,13687,,NSE
VTL,2002-08-29,4.6306657791137695,4.870666027069092,4.6306657791137695,4.723999977111816,14250,,NSE
VTL,2002-08-30,4.71999979019165,4.71999979019165,4.639999866485596,4.70266580581665,12225,,NSE
VTL,2002-09-02,4.684000015258789,5.156000137329102,4.684000015258789,4.8933329582214355,16845,,NSE
VTL,2002-09-03,4.777332782745361,4.857333183288574,4.710666179656982,4.800000190734863,4530,,NSE
VTL,2002-09-04,4.733333110809326,4.843999862670898,4.599999904632568,4.716000080108643,25575,,NSE
VTL,2002-09-05,4.875999927520752,4.8893327713012695,4.75066614151001,4.866665840148926,33097,,NSE
VTL,2002-09-06,5.013332843780518,5.022665977478027,4.813333034515381,4.849332809448242,18045,,NSE
VTL,2002-09-09,4.75600004196167,5.236000061035156,4.75600004196167,4.843999862670898,31740,,NSE
VTL,2002-09-10,4.843999862670898,4.843999862670898,4.843999862670898,4.843999862670898,0,,NSE
VTL,2002-09-11,4.8893327713012695,4.910665988922119,4.853332996368408,4.875999927520752,5902,,NSE
VTL,2002-09-12,4.817333221435547,4.933332920074463,4.817333221435547,4.910665988922119,16875,,NSE
VTL,2002-09-13,4.986666202545166,5.110665798187256,4.933332920074463,4.990665912628174,15577,,NSE
VTL,2002-09-16,5.044000148773193,5.173333168029785,4.933332920074463,4.982666015625,22717,,NSE
VTL,2002-09-17,5.044000148773193,5.049333095550537,4.933332920074463,4.960000038146973,13177,,NSE
VTL,2002-09-18,4.933332920074463,4.977333068847656,4.8893327713012695,4.923999786376953,38340,,NSE
VTL,2002-09-19,4.843999862670898,4.923999786376953,4.800000190734863,4.8933329582214355,37740,,NSE
VTL,2002-09-20,4.800000190734863,4.8893327713012695,4.800000190734863,4.8893327713012695,6862,,NSE
VTL,2002-09-23,4.813333034515381,4.920000076293945,4.803999900817871,4.8893327713012695,23692,,NSE
VTL,2002-09-24,4.716000080108643,4.937333106994629,4.626666069030762,4.902666091918945,36202,,NSE
VTL,2002-09-25,4.843999862670898,4.910665988922119,4.843999862670898,4.897333145141602,6450,,NSE
VTL,2002-09-26,4.969333171844482,4.969333171844482,4.843999862670898,4.8893327713012695,3105,,NSE
VTL,2002-09-27,5.110665798187256,5.110665798187256,4.8893327713012695,4.955999851226807,20985,,NSE
VTL,2002-09-30,4.875999927520752,4.9506659507751465,4.7693328857421875,4.933332920074463,9375,,NSE
VTL,2002-10-01,4.8893327713012695,4.902666091918945,4.835999965667725,4.875999927520752,7950,,NSE
VTL,2002-10-02,4.875999927520752,4.875999927520752,4.875999927520752,4.875999927520752,0,,NSE
VTL,2002-10-03,4.969333171844482,4.969333171844482,4.843999862670898,4.883999824523926,131385,,NSE
VTL,2002-10-04,5.00933313369751,5.3333330154418945,4.929333209991455,5.030665874481201,59737,,NSE
VTL,2002-10-07,5.035999774932861,5.142665863037109,4.929333209991455,4.97333288192749,11685,,NSE
VTL,2002-10-08,5.053332805633545,5.276000022888184,4.977333068847656,5.013332843780518,24075,,NSE
VTL,2002-10-09,4.982666015625,5.022665977478027,4.977333068847656,4.977333068847656,82792,,NSE
VTL,2002-10-10,5.066666126251221,5.066666126251221,4.8893327713012695,4.969333171844482,54705,,NSE
VTL,2002-10-11,4.982666015625,5.102665901184082,4.942666053771973,5.0706658363342285,34875,,NSE
VTL,2002-10-14,4.995999813079834,4.995999813079834,4.995999813079834,4.995999813079834,375,,NSE
VTL,2002-10-15,4.995999813079834,4.995999813079834,4.995999813079834,4.995999813079834,0,,NSE
VTL,2002-10-16,5.00933313369751,5.156000137329102,5.004000186920166,5.017333030700684,5625,,NSE
VTL,2002-10-17,4.995999813079834,5.066666126251221,4.995999813079834,5.049333095550537,7687,,NSE
VTL,2002-10-18,5.022665977478027,5.066666126251221,5.013332843780518,5.066666126251221,1762,,NSE
VTL,2002-10-21,5.022665977478027,5.084000110626221,4.977333068847656,5.00933313369751,38077,,NSE
VTL,2002-10-22,5.066666126251221,5.199999809265137,4.977333068847656,5.00933313369751,9015,,NSE
VTL,2002-10-23,5.106666088104248,5.106666088104248,4.9506659507751465,4.9506659507751465,5625,,NSE
VTL,2002-10-24,4.97333288192749,5.022665977478027,4.8893327713012695,4.929333209991455,122407,,NSE
VTL,2002-10-25,4.977333068847656,5.156000137329102,4.977333068847656,5.0706658363342285,297202,,NSE
VTL,2002-10-28,5.110665798187256,5.150666236877441,5.079999923706055,5.093332767486572,42937,,NSE
VTL,2002-10-29,5.022665977478027,5.146666049957275,4.9466657638549805,5.0893330574035645,175545,,NSE
VTL,2002-10-30,5.0,5.133333206176758,5.0,5.110665798187256,196305,,NSE
VTL,2002-10-31,5.035999774932861,5.156000137329102,5.035999774932861,5.110665798187256,85125,,NSE
VTL,2002-11-01,5.297332763671875,5.306665897369385,5.062665939331055,5.084000110626221,18825,,NSE
VTL,2002-11-04,5.146666049957275,5.146666049957275,5.039999961853027,5.062665939331055,5467,,NSE
VTL,2002-11-05,5.066666126251221,5.066666126251221,5.053332805633545,5.066666126251221,5625,,NSE
VTL,2002-11-06,5.066666126251221,5.066666126251221,5.066666126251221,5.066666126251221,0,,NSE
VTL,2002-11-07,5.066666126251221,5.084000110626221,5.057332992553711,5.076000213623047,53062,,NSE
VTL,2002-11-08,5.066666126251221,5.097332954406738,5.039999961853027,5.076000213623047,41032,,NSE
VTL,2002-11-11,4.995999813079834,5.199999809265137,4.995999813079834,5.124000072479248,261472,,NSE
VTL,2002-11-12,5.182665824890137,5.190666198730469,5.093332767486572,5.129333019256592,7132,,NSE
VTL,2002-11-13,5.049333095550537,5.102665901184082,5.049333095550537,5.0893330574035645,3780,,NSE
VTL,2002-11-14,5.133333206176758,5.146666049957275,5.0706658363342285,5.097332954406738,10500,,NSE
VTL,2002-11-15,5.599999904632568,5.599999904632568,5.084000110626221,5.093332767486572,9420,,NSE
VTL,2002-11-18,5.156000137329102,5.306665897369385,5.124000072479248,5.266665935516357,17010,,NSE
VTL,2002-11-19,5.266665935516357,5.266665935516357,5.266665935516357,5.266665935516357,0,,NSE
VTL,2002-11-20,5.3333330154418945,5.5106658935546875,5.293333053588867,5.297332763671875,27547,,NSE
VTL,2002-11-21,5.342666149139404,5.342666149139404,5.066666126251221,5.093332767486572,96615,,NSE
VTL,2002-11-22,5.190666198730469,5.239999771118164,5.013332843780518,5.156000137329102,52395,,NSE
VTL,2002-11-25,5.310666084289551,5.466666221618652,5.306665897369385,5.355999946594238,154342,,NSE
VTL,2002-11-26,5.569333076477051,5.644000053405762,5.5106658935546875,5.626666069030762,59992,,NSE
VTL,2002-11-27,5.599999904632568,5.666666030883789,5.426665782928467,5.443999767303467,24375,,NSE
VTL,2002-11-28,5.484000205993652,5.556000232696533,5.422666072845459,5.52400016784668,15015,,NSE
VTL,2002-11-29,5.866665840148926,5.866665840148926,5.466666221618652,5.515999794006348,18577,,NSE
VTL,2002-12-02,5.6533331871032715,6.622665882110596,5.6533331871032715,6.0,285690,,NSE
VTL,2002-12-03,6.044000148773193,6.044000148773193,5.72933292388916,5.803999900817871,39120,,NSE
VTL,2002-12-04,5.777332782745361,5.782666206359863,5.599999904632568,5.760000228881836,16035,,NSE
VTL,2002-12-05,6.044000148773193,6.230666160583496,5.786665916442871,5.8306660652160645,40140,,NSE
VTL,2002-12-06,5.70266580581665,5.70266580581665,5.3333330154418945,5.422666072845459,71407,,NSE
VTL,2002-12-09,5.763999938964844,5.857333183288574,5.577332973480225,5.586666107177734,37950,,NSE
VTL,2002-12-10,5.556000232696533,5.599999904632568,5.47066593170166,5.564000129699707,12742,,NSE
VTL,2002-12-11,5.569333076477051,5.689332962036133,5.422666072845459,5.599999904632568,52012,,NSE
VTL,2002-12-12,5.6493330001831055,5.6493330001831055,5.466666221618652,5.484000205993652,5632,,NSE
VTL,2002-12-13,5.449333190917969,5.599999904632568,5.449333190917969,5.502665996551514,4680,,NSE
VTL,2002-12-16,5.733333110809326,5.733333110809326,5.342666149139404,5.373332977294922,26340,,NSE
VTL,2002-12-17,5.182665824890137,5.733333110809326,5.182665824890137,5.542665958404541,56610,,NSE
VTL,2002-12-18,5.466666221618652,5.489333152770996,5.400000095367432,5.440000057220459,16200,,NSE
VTL,2002-12-19,5.4039998054504395,5.52400016784668,5.377333164215088,5.519999980926514,9795,,NSE
VTL,2002-12-20,5.422666072845459,5.599999904632568,5.084000110626221,5.430665969848633,114157,,NSE
VTL,2002-12-23,5.3333330154418945,5.422666072845459,5.3333330154418945,5.355999946594238,22155,,NSE
VTL,2002-12-24,5.422666072845459,5.5106658935546875,5.276000022888184,5.3333330154418945,32325,,NSE
VTL,2002-12-25,5.3333330154418945,5.3333330154418945,5.3333330154418945,5.3333330154418945,0,,NSE
VTL,2002-12-26,5.377333164215088,5.400000095367432,5.3333330154418945,5.3373332023620605,13462,,NSE
VTL,2002-12-27,5.360000133514404,5.4039998054504395,5.3333330154418945,5.355999946594238,25777,,NSE
VTL,2002-12-30,5.3333330154418945,5.377333164215088,5.3333330154418945,5.350666046142578,3375,,NSE
VTL,2002-12-31,5.400000095367432,5.413332939147949,5.3333330154418945,5.355999946594238,8940,,NSE
VTL,2003-01-01,5.422666072845459,5.52400016784668,5.417333126068115,5.502665996551514,20512,,NSE
VTL,2003-01-02,5.556000232696533,5.684000015258789,5.435999870300293,5.529333114624023,24877,,NSE
VTL,2003-01-03,5.5106658935546875,5.556000232696533,5.466666221618652,5.489333152770996,14610,,NSE
VTL,2003-01-06,5.3333330154418945,5.484000205993652,5.3333330154418945,5.430665969848633,3375,,NSE
VTL,2003-01-07,5.5106658935546875,5.5106658935546875,5.377333164215088,5.395999908447266,23745,,NSE
VTL,2003-01-08,5.49733304977417,5.49733304977417,5.400000095367432,5.449333190917969,6772,,NSE
VTL,2003-01-09,5.25333309173584,5.49733304977417,5.25333309173584,5.443999767303467,6390,,NSE
VTL,2003-01-10,4.843999862670898,5.466666221618652,4.843999862670898,5.355999946594238,16567,,NSE
VTL,2003-01-13,5.716000080108643,5.716000080108643,5.159999847412109,5.382666110992432,1140,,NSE
VTL,2003-01-14,5.49733304977417,5.733333110809326,5.49733304977417,5.559999942779541,33480,,NSE
VTL,2003-01-15,5.159999847412109,5.760000228881836,5.159999847412109,5.693333148956299,33780,,NSE
VTL,2003-01-16,6.577332973480225,6.577332973480225,5.604000091552734,5.969333171844482,91657,,NSE
VTL,2003-01-17,5.97333288192749,6.039999961853027,5.782666206359863,5.883999824523926,47767,,NSE
VTL,2003-01-20,6.039999961853027,6.039999961853027,5.875999927520752,5.8933329582214355,24592,,NSE
VTL,2003-01-21,5.689332962036133,5.866665840148926,5.515999794006348,5.546666145324707,26520,,NSE
