Symbol,Date,Open,High,Low,Close,Volume,Sector,Index
,,GROWWSC250.NS,GROWWSC250.NS,GROWWSC250.NS,GROWWSC250.NS,GROWWSC250.NS,,
GROWWSC250,2025-10-30,9.90999984741211,10.470000267028809,9.899999618530273,10.050000190734863,234454,,NSE
GROWWSC250,2025-10-31,10.0600004196167,10.380000114440918,9.989999771118164,10.010000228881836,202862,,NSE
GROWWSC250,2025-11-03,10.0600004196167,10.109999656677246,9.979999542236328,10.09000015258789,423834,,NSE
GROWWSC250,2025-11-04,9.899999618530273,10.300000190734863,9.899999618530273,10.010000228881836,245321,,NSE
GROWWSC250,2025-11-06,10.1899995803833,10.1899995803833,9.84000015258789,9.859999656677246,474233,,NSE
GROWWSC250,2025-11-07,9.989999771118164,9.989999771118164,9.699999809265137,9.84000015258789,315290,,NSE
GROWWSC250,2025-11-10,10.170000076293945,10.170000076293945,9.800000190734863,9.84000015258789,103895,,NSE
GROWWSC250,2025-11-11,9.59000015258789,10.029999732971191,9.59000015258789,9.819999694824219,231320,,NSE
GROWWSC250,2025-11-12,9.920000076293945,10.130000114440918,9.699999809265137,9.890000343322754,544599,,NSE
GROWWSC250,2025-11-13,9.979999542236328,9.979999542236328,9.850000381469727,9.859999656677246,143666,,NSE
GROWWSC250,2025-11-14,9.899999618530273,9.899999618530273,9.800000190734863,9.84000015258789,99725,,NSE
